Date,Open,High,Low,Close,Adj Close,Volume
2006-06-01,84.709999,90.919998,84.709999,90.400002,51.564373,15417200
2006-07-01,90.400002,98.790001,90.089996,98.199997,56.452778,12575400
2006-08-01,96.099998,102.699997,94.690002,101.629997,58.424591,14086600
2006-09-01,101.779999,105.940002,99.320000,103.339996,59.407654,17444400
2006-10-01,103.750000,107.010002,102.300003,106.830002,61.819942,15365200
2006-11-01,107.050003,118.209999,101.879997,117.050003,67.733994,17593200
2006-12-01,116.800003,118.220001,107.519997,111.879997,64.742249,16822700
2007-01-01,112.000000,126.559998,109.070000,126.089996,77.118652,16699200
2007-02-01,123.510002,133.020004,117.000000,120.029999,73.412270,41036700
2007-03-01,118.000000,120.510002,113.160004,117.400002,71.803688,24263000
2007-04-01,117.410004,119.949997,114.779999,117.559998,72.326347,16537700
2007-05-01,117.709999,118.000000,106.410004,115.680000,71.169739,25649800
2007-06-01,115.680000,118.000000,97.940002,102.129997,62.833351,28620300
2007-07-01,102.459999,108.250000,92.190002,94.489998,58.530727,25653600
