Date,Open,High,Low,Close,Adj Close,Volume
2007-03-01,10.200000,10.230000,10.200000,10.200000,6.675200,0
2007-04-01,10.200000,10.210000,10.170000,10.210000,6.706075,0
2007-05-01,10.200000,10.200000,10.110000,10.110000,6.665246,0
2007-06-01,10.090000,10.100000,10.010000,10.070000,6.664559,0
2007-07-01,10.080000,10.120000,10.020000,10.110000,6.717097,0
2007-08-01,10.110000,10.190000,10.090000,10.180000,6.791150,0
2007-09-01,10.170000,10.270000,10.170000,10.230000,6.850720,0
2007-10-01,10.230000,10.320000,10.200000,10.260000,6.897079,0
2007-11-01,10.290000,10.450000,10.290000,10.420000,7.031288,0
2007-12-01,10.450000,10.460000,10.340000,10.410000,7.050955,0
2008-01-01,10.470000,10.660000,10.470000,10.620000,7.220295,0
2008-02-01,10.650000,10.660000,10.510000,10.650000,7.267457,0
2008-03-01,10.660000,10.690000,10.560000,10.650000,7.294294,0
2008-04-01,10.600000,10.620000,10.460000,10.510000,7.224891,0
2008-05-01,10.500000,10.550000,10.420000,10.440000,7.203545,0
2008-06-01,10.490000,10.510000,10.290000,10.400000,7.202905,0
2008-07-01,10.390000,10.480000,10.300000,10.360000,7.202215,0
2008-08-01,10.360000,10.410000,10.330000,10.400000,7.257393,0
2008-09-01,10.430000,10.530000,10.330000,10.330000,7.230099,0
2008-10-01,10.360000,10.450000,10.250000,10.250000,7.194801,0
2008-11-01,10.280000,10.350000,10.180000,10.310000,7.260960,0
2008-12-01,10.330000,10.550000,10.330000,10.480000,7.405121,0
2009-01-01,10.440000,10.550000,10.400000,10.400000,7.409740,0
2009-02-01,10.430000,10.470000,10.350000,10.350000,7.396858,0
2009-03-01,10.390000,10.550000,10.360000,10.550000,7.562425,0
2009-04-01,10.560000,10.560000,10.470000,10.470000,7.528649,0
2009-05-01,10.460000,10.530000,10.370000,10.430000,7.525044,0
2009-06-01,10.360000,10.450000,10.270000,10.440000,7.558500,0
2009-07-01,10.450000,10.570000,10.430000,10.520000,7.641283,0
2009-08-01,10.470000,10.580000,10.420000,10.580000,7.705463,0
2009-09-01,10.590000,10.610000,10.550000,10.610000,7.749329,0
2009-10-01,10.650000,10.670000,10.550000,10.630000,7.785221,0
2009-11-01,10.620000,10.730000,10.590000,10.730000,7.883039,0
2009-12-01,10.710000,10.710000,10.440000,10.460000,7.704800,0
2010-01-01,10.450000,10.570000,10.450000,10.530000,7.828993,0
2010-02-01,10.480000,10.530000,10.440000,10.500000,7.831975,0
2010-03-01,10.490000,10.550000,10.460000,10.490000,7.857468,0
2010-04-01,10.480000,10.540000,10.440000,10.540000,7.919859,0
2010-05-01,10.530000,10.720000,10.530000,10.670000,8.041286,0
2010-06-01,10.680000,10.780000,10.680000,10.780000,8.146368,0
2010-07-01,10.790000,10.840000,10.770000,10.830000,8.210860,0
2010-08-01,10.800000,10.930000,10.800000,10.930000,8.312869,0
2010-09-01,10.890000,10.990000,10.880000,10.990000,8.383118,0
2010-10-01,11.000000,11.040000,10.970000,10.990000,8.407649,0
2010-11-01,10.990000,11.030000,10.870000,10.910000,8.372387,0
2010-12-01,10.840000,10.870000,10.420000,10.500000,8.079969,0
2011-01-01,10.490000,10.500000,10.430000,10.470000,8.227177,0
2011-02-01,10.440000,10.440000,10.310000,10.410000,8.197282,0
2011-03-01,10.420000,10.490000,10.370000,10.400000,8.205964,0
2011-04-01,10.400000,10.490000,10.360000,10.490000,8.292130,0
2011-05-01,10.490000,10.630000,10.490000,10.630000,8.418056,0
